id,user_id,paid_amt,degree_id,intake_id,no_of_paid,non_paid_amt,no_of_nonpaid,myear,degree,intake,faculty,semester,no_of_std,offered_by,start_date,semester_fee,deadline_year,deadline_date,deadline_month,total_cash_flow
6853,73,2770000,23,16,11,28230000,113,Year 02,BSc(Honours) Software Engineering,2019.2,Faculty Of Computing,Semester 01,124,Plymouth University,2020-08-24,250000,2020,2020-08-10,8,31000000
6854,73,500000,20,19,2,2750000,11,Year 01,BSc in Multimedia,2020.1,Faculty Of Computing,Semester 02,13,NSBM,2020-08-24,250000,2020,2020-08-10,8,3250000
6855,73,0,20,10,0,1600000,8,Year 03,BSc in Multimedia,2018.1,Faculty Of Computing,Semester 02,8,NSBM,2020-09-01,200000,2020,2020-08-18,8,1600000
6856,73,0,20,1,0,800000,4,Year 03,BSc in Multimedia,2018.2,Faculty Of Computing,Semester 01,4,NSBM,2020-09-01,200000,2020,2020-08-18,8,800000
6857,73,500000,20,12,2,1500000,6,Year 02,BSc in Multimedia,2019.1,Faculty Of Computing,Semester 02,8,NSBM,2020-09-01,250000,2020,2020-08-18,8,2000000
6858,73,2000000,5,19,10,7800000,39,Year 01,BM(Honours) in Accounting and Finance,2020.1,Faculty Of Business,Semester 02,49,NSBM,2020-08-18,200000,2020,2020-08-04,8,9800000
6859,73,9350000,1,19,46,38850000,195,Year 01,BSc in Business Management(Special),2020.1,Faculty Of Business,Semester 02,241,NSBM,2020-08-18,200000,2020,2020-08-04,8,48200000
6860,73,680000,8,19,3,1345000,6,Year 01,BSc(Hons) Human Resource Management,2020.1,Faculty Of Business,Semester 02,9,University College Dublin,2020-08-18,225000,2020,2020-08-04,8,2025000
6861,73,1125000,7,19,5,6075000,27,Year 01,BSc(Hons) Management,2020.1,Faculty Of Business,Semester 02,32,University College Dublin,2020-08-18,225000,2020,2020-08-04,8,7200000
6862,73,1375000,9,19,5,3850000,14,Year 01,Bachelor of Business: Banking and Finance & Financial Risk Management,2020.1,Faculty Of Business,Semester 02,19,Victoria University,2020-08-18,275000,2020,2020-08-04,8,5225000
6863,73,0,15,19,0,1500000,5,Year 01,BSc(Honours) Business Communication,2020.1,Faculty Of Business,Semester 02,5,Plymouth University,2020-08-31,300000,2020,2020-08-17,8,1500000
6864,73,2100000,10,19,7,39300000,131,Year 01,BSc(Honours) International Management  and Business,2020.1,Faculty Of Business,Semester 02,138,Plymouth University,2020-08-31,300000,2020,2020-08-17,8,41400000
6865,73,600000,11,19,2,9600000,32,Year 01,BSc(Honours) Accounting and Finance,2020.1,Faculty Of Business,Semester 02,34,Plymouth University,2020-08-31,300000,2020,2020-08-17,8,10200000
6866,73,243456,12,19,0,7256544,25,Year 01,BSc(Honours) Marketing Management,2020.1,Faculty Of Business,Semester 02,25,Plymouth University,2020-08-31,300000,2020,2020-08-17,8,7500000
6867,73,600000,13,19,2,14700000,49,Year 01,BSc(Honours) Operations and Logistics Management,2020.1,Faculty Of Business,Semester 02,51,Plymouth University,2020-08-31,300000,2020,2020-08-17,8,15300000
6868,73,1700000,14,19,5,22600000,76,Year 01,"BSc(Honours) Events, Tourism and Hospitality Management",2020.1,Faculty Of Business,Semester 02,81,Plymouth University,2020-08-31,300000,2020,2020-08-17,8,24300000
6869,73,0,9,12,0,6325000,23,Year 02,Bachelor of Business: Banking and Finance & Financial Risk Management,2019.1,Faculty Of Business,Semester 02,23,Victoria University,2020-09-06,275000,2020,2020-08-23,8,6325000
6870,73,275000,9,10,1,6875000,25,Year 03,Bachelor of Business: Banking and Finance & Financial Risk Management,2018.1,Faculty Of Business,Semester 02,26,Victoria University,2020-09-06,275000,2020,2020-08-23,8,7150000
6871,73,450000,52,19,2,4500000,20,Year 01,BM (Honours) in International Business,2020.1,Faculty Of Business,Semester 02,22,NSBM,2020-09-17,225000,2020,2020-09-03,9,4950000
6872,73,0,54,12,0,0,6,Year 02,BSc Engineering (Hons) in Electrical & Electronic Engineering,2019.1,Faculty Of Engineering,Semester 02,6,NSBM,2020-08-24,0,2020,2020-08-10,8,0
6873,73,0,53,12,0,0,2,Year 02,BSc Engineering (Hons) in Mechatronic Engineering,2019.1,Faculty Of Engineering,Semester 02,2,NSBM,2020-08-24,0,2020,2020-08-10,8,0
6874,73,1200000,26,12,4,1800000,6,Year 02,BSc Engineering (Hons) in Computer System Engineering,2019.1,Faculty Of Engineering,Semester 02,10,NSBM,2020-08-24,300000,2020,2020-08-10,8,3000000
6875,73,300000,54,19,1,6000000,20,Year 01,BSc Engineering (Hons) in Electrical & Electronic Engineering,2020.1,Faculty Of Engineering,Semester 02,21,NSBM,2020-08-31,300000,2020,2020-08-17,8,6300000
6876,73,600000,26,19,2,4200000,14,Year 01,BSc Engineering (Hons) in Computer System Engineering,2020.1,Faculty Of Engineering,Semester 02,16,NSBM,2020-08-31,300000,2020,2020-08-17,8,4800000
6877,73,0,53,19,0,5400000,18,Year 01,BSc Engineering (Hons) in Mechatronic Engineering,2020.1,Faculty Of Engineering,Semester 02,18,NSBM,2020-08-31,300000,2020,2020-08-17,8,5400000
6878,73,250000,34,19,1,6000000,24,Year 01,Bachelor of Interior Design,2020.1,Faculty Of Engineering,Semester 02,25,NSBM,2020-09-03,250000,2020,2020-08-20,8,6250000
7610,11,2943456,12,19,9,4556544,16,Year 01,BSc(Honours) Marketing Management,2020.1,Faculty Of Business,Semester 02,25,Plymouth University,2020-08-31,300000,2020,2020-08-17,8,7500000
7611,11,600000,15,19,2,900000,3,Year 01,BSc(Honours) Business Communication,2020.1,Faculty Of Business,Semester 02,5,Plymouth University,2020-08-31,300000,2020,2020-08-17,8,1500000
7612,11,2900000,14,19,9,21400000,72,Year 01,"BSc(Honours) Events, Tourism and Hospitality Management",2020.1,Faculty Of Business,Semester 02,81,Plymouth University,2020-08-31,300000,2020,2020-08-17,8,24300000
7613,11,3280000,13,19,10,12320000,42,Year 01,BSc(Honours) Operations and Logistics Management,2020.1,Faculty Of Business,Semester 02,52,Plymouth University,2020-08-31,300000,2020,2020-08-17,8,15600000
7614,11,9600000,10,19,31,31800000,107,Year 01,BSc(Honours) International Management  and Business,2020.1,Faculty Of Business,Semester 02,138,Plymouth University,2020-08-31,300000,2020,2020-08-17,8,41400000
7615,11,1800000,11,19,6,8400000,28,Year 01,BSc(Honours) Accounting and Finance,2020.1,Faculty Of Business,Semester 02,34,Plymouth University,2020-08-31,300000,2020,2020-08-17,8,10200000
7616,11,2250000,52,19,10,2700000,12,Year 01,BM (Honours) in International Business,2020.1,Faculty Of Business,Semester 02,22,NSBM,2020-09-17,225000,2020,2020-09-03,9,4950000
7617,11,125000,28,1,1,5250000,42,Year 02,Master of Business Administration,2018.2,Faculty Of Business,Semester 02,43,NSBM,2020-09-19,125000,2020,2020-09-05,9,5375000
7618,11,600000,54,19,2,5700000,19,Year 01,BSc Engineering (Hons) in Electrical & Electronic Engineering,2020.1,Faculty Of Engineering,Semester 02,21,NSBM,2020-08-31,300000,2020,2020-08-17,8,6300000
7619,11,900000,53,19,3,4500000,15,Year 01,BSc Engineering (Hons) in Mechatronic Engineering,2020.1,Faculty Of Engineering,Semester 02,18,NSBM,2020-08-31,300000,2020,2020-08-17,8,5400000
7620,11,1200000,26,19,4,3600000,12,Year 01,BSc Engineering (Hons) in Computer System Engineering,2020.1,Faculty Of Engineering,Semester 02,16,NSBM,2020-08-31,300000,2020,2020-08-17,8,4800000
7621,11,750000,34,19,3,5500000,22,Year 01,Bachelor of Interior Design,2020.1,Faculty Of Engineering,Semester 02,25,NSBM,2020-09-03,250000,2020,2020-08-20,8,6250000
7879,47,0,16,12,0,13000000,65,Year 03,BSc in Management Information Systems (Special),2019.1,Faculty Of Computing,Semester 01,65,NSBM,2020-10-05,200000,2020,2020-09-21,9,13000000
7880,47,0,18,1,0,900000,6,Year 03,BSc(Honours) in Computer Science,2018.2,Faculty Of Computing,Semester 01,6,NSBM,2020-10-05,150000,2020,2020-09-21,9,900000
7881,47,0,17,1,0,2400000,16,Year 03,BSc(Honours) in Software Engineering,2018.2,Faculty Of Computing,Semester 01,16,NSBM,2020-10-05,150000,2020,2020-09-21,9,2400000
7882,47,0,16,1,0,3600000,24,Year 03,BSc in Management Information Systems (Special),2018.2,Faculty Of Computing,Semester 01,24,NSBM,2020-10-05,150000,2020,2020-09-21,9,3600000
7883,47,0,19,12,0,400000,2,Year 03,BSc(Honours) in Computer Networks,2019.1,Faculty Of Computing,Semester 01,2,NSBM,2020-10-05,200000,2020,2020-09-21,9,400000
7884,47,0,18,12,0,1600000,8,Year 03,BSc(Honours) in Computer Science,2019.1,Faculty Of Computing,Semester 01,8,NSBM,2020-10-05,200000,2020,2020-09-21,9,1600000
7885,47,0,17,12,0,2800000,14,Year 03,BSc(Honours) in Software Engineering,2019.1,Faculty Of Computing,Semester 01,14,NSBM,2020-10-05,200000,2020,2020-09-21,9,2800000
7886,47,2250000,52,19,10,2700000,12,Year 01,BM (Honours) in International Business,2020.1,Faculty Of Business,Semester 02,22,NSBM,2020-09-17,225000,2020,2020-09-03,9,4950000
7887,47,125000,28,1,1,5250000,42,Year 02,Master of Business Administration,2018.2,Faculty Of Business,Semester 02,43,NSBM,2020-09-19,125000,2020,2020-09-05,9,5375000
7924,76,0,18,1,0,900000,6,Year 03,BSc(Honours) in Computer Science,2018.2,Faculty Of Computing,Semester 01,6,NSBM,2020-10-05,150000,2020,2020-09-21,9,900000
7925,76,0,17,1,0,2400000,16,Year 03,BSc(Honours) in Software Engineering,2018.2,Faculty Of Computing,Semester 01,16,NSBM,2020-10-05,150000,2020,2020-09-21,9,2400000
7926,76,0,16,1,0,3600000,24,Year 03,BSc in Management Information Systems (Special),2018.2,Faculty Of Computing,Semester 01,24,NSBM,2020-10-05,150000,2020,2020-09-21,9,3600000
7927,76,0,19,12,0,400000,2,Year 03,BSc(Honours) in Computer Networks,2019.1,Faculty Of Computing,Semester 01,2,NSBM,2020-10-05,200000,2020,2020-09-21,9,400000
7928,76,0,18,12,0,1600000,8,Year 03,BSc(Honours) in Computer Science,2019.1,Faculty Of Computing,Semester 01,8,NSBM,2020-10-05,200000,2020,2020-09-21,9,1600000
7929,76,0,17,12,0,2800000,14,Year 03,BSc(Honours) in Software Engineering,2019.1,Faculty Of Computing,Semester 01,14,NSBM,2020-10-05,200000,2020,2020-09-21,9,2800000
7930,76,0,16,12,0,12800000,64,Year 03,BSc in Management Information Systems (Special),2019.1,Faculty Of Computing,Semester 01,64,NSBM,2020-10-05,200000,2020,2020-09-21,9,12800000
7931,76,2250000,52,19,10,2475000,11,Year 01,BM (Honours) in International Business,2020.1,Faculty Of Business,Semester 02,21,NSBM,2020-09-17,225000,2020,2020-09-03,9,4725000
7932,76,125000,28,1,1,5250000,42,Year 02,Master of Business Administration,2018.2,Faculty Of Business,Semester 02,43,NSBM,2020-09-19,125000,2020,2020-09-05,9,5375000
9110,100,150000,17,10,1,2550000,17,Year 04,BSc (Honours) in Software Engineering,2018.1,Faculty Of Computing,Semester 01,18,NSBM,2020-11-02,150000,2020,2020-10-19,10,2700000
9111,100,0,18,10,0,1200000,8,Year 04,BSc (Honours) in Computer Science,2018.1,Faculty Of Computing,Semester 01,8,NSBM,2020-11-02,150000,2020,2020-10-19,10,1200000
9112,100,150000,16,10,1,4800000,32,Year 04,BSc in Management Information Systems (Special),2018.1,Faculty Of Computing,Semester 01,33,NSBM,2020-11-02,150000,2020,2020-10-19,10,4950000
9113,100,0,22,16,0,3025000,11,Year 02,Bachelor of Information Technology (NBIT): major in Web and Mobile Application Development,2019.2,Faculty Of Computing,Semester 01,11,Victoria University,2020-11-02,275000,2020,2020-10-19,10,3025000
9114,100,0,22,12,0,4950000,18,Year 02,Bachelor of Information Technology (NBIT): major in Web and Mobile Application Development,2019.1,Faculty Of Computing,Semester 02,18,Victoria University,2020-11-02,275000,2020,2020-10-19,10,4950000
9115,100,150000,17,2,1,1650000,11,Year 04,BSc (Honours) in Software Engineering,2017.2,Faculty Of Computing,Semester 01,12,NSBM,2020-11-02,150000,2020,2020-10-19,10,1800000
9116,100,0,22,1,0,7975000,29,Year 03,Bachelor of Information Technology (NBIT): major in Web and Mobile Application Development,2018.2,Faculty Of Computing,Semester 01,29,Victoria University,2020-11-05,275000,2020,2020-10-22,10,7975000
9117,100,0,22,10,0,8800000,32,Year 03,Bachelor of Information Technology (NBIT): major in Web and Mobile Application Development,2018.1,Faculty Of Computing,Semester 02,32,Victoria University,2020-11-05,275000,2020,2020-10-22,10,8800000
9118,100,150000,16,2,1,1800000,12,Year 04,BSc in Management Information Systems (Special),2017.2,Faculty Of Computing,Semester 01,13,NSBM,2020-11-07,150000,2020,2020-10-24,10,1950000
9119,100,220000,7,2,1,14690000,70,Year 04,BSc (Hons) Management,2017.2,Faculty Of Business,Semester 01,71,University College Dublin,2020-11-19,210000,2020,2020-11-05,11,14910000
9120,100,0,7,10,0,15120000,72,Year 04,BSc (Hons) Management,2018.1,Faculty Of Business,Semester 01,72,University College Dublin,2020-11-19,210000,2020,2020-11-05,11,15120000
9121,100,300000,53,10,1,2400000,8,Year 03,BSc Engineering (Hons) in Mechatronic Engineering,2018.1,Faculty Of Engineering,Semester 02,9,NSBM,2020-11-02,300000,2020,2020-10-19,10,2700000
9122,100,0,54,10,0,600000,2,Year 03,BSc Engineering (Hons) in Electrical & Electronic Engineering,2018.1,Faculty Of Engineering,Semester 02,2,NSBM,2020-11-02,300000,2020,2020-10-19,10,600000
9123,100,1400000,34,12,5,4350000,18,Year 02,Bachelor of Interior Design,2019.1,Faculty Of Engineering,Semester 02,23,NSBM,2020-11-02,250000,2020,2020-07-05,7,5750000
9124,100,0,34,16,0,3000000,12,Year 02,Bachelor of Interior Design,2019.2,Faculty Of Engineering,Semester 01,12,NSBM,2020-11-02,250000,2020,2020-10-19,10,3000000
9125,100,0,34,10,0,1400000,7,Year 03,Bachelor of Interior Design,2018.1,Faculty Of Engineering,Semester 02,7,NSBM,2020-11-02,200000,2020,2020-10-19,10,1400000
9126,100,0,26,10,0,2100000,7,Year 03,BSc Engineering (Hons) in Computer System Engineering,2018.1,Faculty Of Engineering,Semester 02,7,NSBM,2020-11-02,300000,2020,2020-10-19,10,2100000
9127,100,0,48,12,0,2850000,38,Year 02,Bachelor of Interior Design - MOHE,2019.1,Faculty Of Engineering,Semester 02,38,NSBM,2020-11-02,75000,2020,2020-10-19,10,2850000
9535,68,450000,16,2,3,1500000,10,Year 04,BSc in Management Information Systems (Special),2017.2,Faculty Of Computing,Semester 01,13,NSBM,2020-11-30,150000,2020,2020-11-16,11,1950000
9536,68,0,46,10,0,750000,15,Year 04,BSc in Management Information Systems (Special) - MOHE,2018.1,Faculty Of Computing,Semester 01,15,NSBM,2020-11-30,50000,2020,2020-11-16,11,750000
9537,68,0,46,2,0,350000,7,Year 04,BSc in Management Information Systems (Special) - MOHE,2017.2,Faculty Of Computing,Semester 01,7,NSBM,2020-11-30,50000,2020,2020-11-16,11,350000
9538,68,300000,17,2,2,1500000,10,Year 04,BSc (Honours) in Software Engineering,2017.2,Faculty Of Computing,Semester 01,12,NSBM,2020-11-30,150000,2020,2020-11-16,11,1800000
9539,68,0,18,10,0,1200000,8,Year 04,BSc (Honours) in Computer Science,2018.1,Faculty Of Computing,Semester 01,8,NSBM,2020-11-30,150000,2020,2020-11-16,11,1200000
9540,68,750000,17,10,5,1950000,13,Year 04,BSc (Honours) in Software Engineering,2018.1,Faculty Of Computing,Semester 01,18,NSBM,2020-11-30,150000,2020,2020-11-16,11,2700000
9541,68,900000,16,10,6,4050000,27,Year 04,BSc in Management Information Systems (Special),2018.1,Faculty Of Computing,Semester 01,33,NSBM,2020-11-30,150000,2020,2020-11-16,11,4950000
9542,68,400000,16,23,2,400000,2,Year 01,BSc in Management Information Systems (Special),2020.3,Faculty Of Computing,Semester 01,4,NSBM,2020-12-07,200000,2020,2020-11-23,11,800000
9543,68,900000,25,23,3,0,0,Year 01,BSc (Honours) Computer Security,2020.3,Faculty Of Computing,Semester 01,3,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,900000
9544,68,800000,17,23,4,400000,2,Year 01,BSc (Honours) in Software Engineering,2020.3,Faculty Of Computing,Semester 01,6,NSBM,2020-12-07,200000,2020,2020-11-23,11,1200000
9545,68,300000,24,23,1,1200000,4,Year 01,BSc (Honours) Computer Networks,2020.3,Faculty Of Computing,Semester 01,5,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,1500000
9546,68,6950000,23,23,23,5350000,18,Year 01,BSc (Honours) Software Engineering,2020.3,Faculty Of Computing,Semester 01,41,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,12300000
9547,68,200000,18,23,1,200000,1,Year 01,BSc (Honours) in Computer Science,2020.3,Faculty Of Computing,Semester 01,2,NSBM,2020-12-07,200000,2020,2020-11-23,11,400000
9548,68,275000,22,23,1,0,0,Year 01,Bachelor of Information Technology (NBIT): major in Web and Mobile Application Development,2020.3,Faculty Of Computing,Semester 01,1,Victoria University,2020-12-07,275000,2020,2020-11-23,11,275000
9549,68,1200000,62,23,4,0,0,Year 01,BSc (Honours) Computer Science,2020.3,Faculty Of Computing,Semester 01,4,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,1200000
9550,68,210000,21,12,1,9450000,45,Year 03,BSc (Hons) Management Information System,2019.1,Faculty Of Computing,Semester 01,46,University College Dublin,2020-12-09,210000,2020,2020-11-25,11,9660000
9551,68,520000,21,1,2,5780000,28,Year 03,BSc (Hons) Management Information System,2018.2,Faculty Of Computing,Semester 01,30,University College Dublin,2020-12-09,210000,2020,2020-11-25,11,6300000
9552,68,210000,21,2,1,8190000,39,Year 04,BSc (Hons) Management Information System,2017.2,Faculty Of Computing,Semester 01,40,University College Dublin,2020-12-14,210000,2020,2020-11-30,11,8400000
9553,68,210000,21,10,1,7980000,38,Year 04,BSc (Hons) Management Information System,2018.1,Faculty Of Computing,Semester 01,39,University College Dublin,2020-12-14,210000,2020,2020-11-30,11,8190000
9554,68,900000,9,1,3,3775000,14,Year 03,Bachelor of Business: Banking and Finance & Financial Risk Management,2018.2,Faculty Of Business,Semester 01,17,Victoria University,2020-11-25,275000,2020,2020-11-11,11,4675000
9555,68,2200000,9,10,8,5775000,21,Year 03,Bachelor of Business: Banking and Finance & Financial Risk Management,2018.1,Faculty Of Business,Semester 02,29,Victoria University,2020-11-25,275000,2020,2020-11-11,11,7975000
9556,68,2200000,9,16,8,2200000,8,Year 02,Bachelor of Business: Banking and Finance & Financial Risk Management,2019.2,Faculty Of Business,Semester 01,16,Victoria University,2020-11-25,275000,2020,2020-11-11,11,4400000
9557,68,550000,9,12,2,6050000,22,Year 02,Bachelor of Business: Banking and Finance & Financial Risk Management,2019.1,Faculty Of Business,Semester 02,24,Victoria University,2020-11-25,275000,2020,2020-11-11,11,6600000
9558,68,225000,52,23,1,0,0,Year 01,BM (Honours) in International Business,2020.3,Faculty Of Business,Semester 01,1,NSBM,2020-12-07,225000,2020,2020-11-23,11,225000
9559,68,600000,15,23,2,0,0,Year 01,BSc (Honours) Business Communication,2020.3,Faculty Of Business,Semester 01,2,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,600000
9560,68,900000,12,20,3,0,0,Year 01,BSc (Honours) Marketing Management,2020.2,Faculty Of Business,Semester 01,3,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,900000
9561,68,600000,11,20,2,0,0,Year 01,BSc (Honours) Accounting and Finance,2020.2,Faculty Of Business,Semester 01,2,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,600000
9562,68,1500000,13,20,5,0,0,Year 01,BSc (Honours) Operations and Logistics Management,2020.2,Faculty Of Business,Semester 01,5,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,1500000
9563,68,3100000,14,20,9,200000,2,Year 01,"BSc (Honours) Events, Tourism and Hospitality Management",2020.2,Faculty Of Business,Semester 01,11,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,3300000
9564,68,600000,15,20,2,0,0,Year 01,BSc (Honours) Business Communication,2020.2,Faculty Of Business,Semester 01,2,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,600000
9565,68,2200000,1,23,11,2600000,13,Year 01,BSc in Business Management (Special),2020.3,Faculty Of Business,Semester 01,24,NSBM,2020-12-07,200000,2020,2020-11-23,11,4800000
9566,68,1400000,5,23,7,800000,4,Year 01,BM (Honours) in Accounting and Finance,2020.3,Faculty Of Business,Semester 01,11,NSBM,2020-12-07,200000,2020,2020-11-23,11,2200000
9567,68,275000,9,23,1,825000,3,Year 01,Bachelor of Business: Banking and Finance & Financial Risk Management,2020.3,Faculty Of Business,Semester 01,4,Victoria University,2020-12-07,275000,2020,2020-11-23,11,1100000
9568,68,7690000,10,23,25,4610000,16,Year 01,BSc (Honours) International Management  and Business,2020.3,Faculty Of Business,Semester 01,41,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,12300000
9569,68,1800000,11,23,6,1500000,5,Year 01,BSc (Honours) Accounting and Finance,2020.3,Faculty Of Business,Semester 01,11,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,3300000
9570,68,600000,12,23,2,600000,2,Year 01,BSc (Honours) Marketing Management,2020.3,Faculty Of Business,Semester 01,4,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,1200000
9571,68,2100300,13,23,7,1499700,5,Year 01,BSc (Honours) Operations and Logistics Management,2020.3,Faculty Of Business,Semester 01,12,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,3600000
9572,68,1820000,14,23,5,3280000,12,Year 01,"BSc (Honours) Events, Tourism and Hospitality Management",2020.3,Faculty Of Business,Semester 01,17,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,5100000
9573,68,7500000,10,20,25,0,0,Year 01,BSc (Honours) International Management  and Business,2020.2,Faculty Of Business,Semester 01,25,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,7500000
9574,68,420000,8,10,2,1260000,6,Year 04,BSc (Hons) Human Resource Management,2018.1,Faculty Of Business,Semester 01,8,University College Dublin,2020-12-14,210000,2020,2020-11-30,11,1680000
9575,68,0,56,23,0,300000,1,Year 01,BA (Hons) in Interior Design,2020.3,Faculty Of Engineering,Semester 01,1,Plymouth University,2020-12-07,300000,2020,2020-11-23,11,300000
9576,68,0,53,23,0,600000,2,Year 01,BSc Engineering (Hons) in Mechatronic Engineering,2020.3,Faculty Of Engineering,Semester 01,2,NSBM,2020-12-07,300000,2020,2020-11-23,11,600000
9577,68,375000,34,23,1,125000,1,Year 01,Bachelor of Interior Design,2020.3,Faculty Of Engineering,Semester 01,2,NSBM,2020-12-07,250000,2020,2020-11-23,11,500000
9578,68,600000,26,23,2,0,0,Year 01,BSc Engineering (Hons) in Computer System Engineering,2020.3,Faculty Of Engineering,Semester 01,2,NSBM,2020-12-07,300000,2020,2020-11-23,11,600000
11384,87,250000,20,19,1,3000000,12,Year 02,BSc in Multimedia,2020.1,Faculty Of Computing,Semester 01,13,NSBM,2021-03-01,250000,2021,2021-02-15,2,3250000
11385,87,250000,20,12,1,1500000,6,Year 03,BSc in Multimedia,2019.1,Faculty Of Computing,Semester 01,7,NSBM,2021-03-08,250000,2021,2021-02-22,2,1750000
11386,87,0,20,1,0,600000,3,Year 03,BSc in Multimedia,2018.2,Faculty Of Computing,Semester 02,3,NSBM,2021-03-08,200000,2021,2021-02-22,2,600000
11387,87,0,47,12,0,825000,11,Year 03,BSc in Multimedia - MOHE,2019.1,Faculty Of Computing,Semester 01,11,NSBM,2021-03-08,75000,2021,2021-02-22,2,825000
11388,87,0,41,19,0,2875000,23,Year 01,Master of Business Studies,2020.1,Faculty Of Business,Semester 02,23,NSBM,2021-03-13,125000,2021,2021-02-27,2,2875000
11389,87,0,51,19,0,1700000,17,Year 01,Master of Business Studies (Alumni NSBM),2020.1,Faculty Of Business,Semester 02,17,NSBM,2021-03-13,100000,2021,2021-02-27,2,1700000
11558,30,6350000,NULL,NULL,13,0,0,Year 02,BSc in Multimedia,2020.1,Faculty Of Computing,Semester 01,13,NSBM,2021-03-09,250000,2021,2021-02-23,2,3250000
11559,30,7500000,NULL,NULL,7,0,0,Year 03,BSc in Multimedia,2019.1,Faculty Of Computing,Semester 01,7,NSBM,2021-03-09,250000,2021,2021-02-23,2,1750000
11560,30,200000,NULL,NULL,1,400000,2,Year 03,BSc in Multimedia,2018.2,Faculty Of Computing,Semester 02,3,NSBM,2021-03-09,200000,2021,2021-02-23,2,600000
11561,30,2825000,NULL,NULL,6,0,0,Year 02,BSc in Multimedia,2020.2,Faculty Of Computing,Semester 01,6,NSBM,2021-03-09,250000,2021,2021-02-23,2,1500000
11569,2,0,47,12,0,825000,11,Year 03,BSc in Multimedia - MOHE,2019.1,Faculty Of Computing,Semester 01,11,NSBM,2021-03-08,75000,2021,2021-02-22,2,825000
11570,2,250000,20,19,1,3000000,12,Year 02,BSc in Multimedia,2020.1,Faculty Of Computing,Semester 01,13,NSBM,2021-03-09,250000,2021,2021-02-23,2,3250000
11571,2,250000,20,12,1,1500000,6,Year 03,BSc in Multimedia,2019.1,Faculty Of Computing,Semester 01,7,NSBM,2021-03-09,250000,2021,2021-02-23,2,1750000
11572,2,400000,20,1,2,200000,1,Year 03,BSc in Multimedia,2018.2,Faculty Of Computing,Semester 02,3,NSBM,2021-03-09,200000,2021,2021-02-23,2,600000
11573,2,0,20,20,0,1500000,6,Year 02,BSc in Multimedia,2020.2,Faculty Of Computing,Semester 01,6,NSBM,2021-03-09,250000,2021,2021-02-23,2,1500000
11574,2,0,41,19,0,2875000,23,Year 01,Master of Business Studies (Sinhala Medium),2020.1,Faculty Of Business,Semester 02,23,NSBM,2021-03-13,125000,2021,2021-02-27,2,2875000
11575,2,0,51,19,0,700000,7,Year 01,Master of Business Studies (Alumni NSBM),2020.1,Faculty Of Business,Semester 02,7,NSBM,2021-03-13,100000,2021,2021-02-27,2,700000
11576,2,43500000,1,19,215,2500000,15,Year 02,BSc in Business Management (Special),2020.1,Faculty Of Business,Semester 01,230,NSBM,2021-04-01,200000,2021,2021-03-18,3,46000000
11577,2,0,9,19,0,4400000,16,Year 02,Bachelor of Business: Banking and Finance & Financial Risk Management,2020.1,Faculty Of Business,Semester 01,16,Victoria University,2021-04-01,275000,2021,2021-03-18,3,4400000
11931,55,1045000,22,1,3,6380000,24,Year 03,Bachelor of Information Technology (NBIT): major in Web and Mobile Application Development,2018.2,Faculty Of Computing,Semester 02,27,Victoria University,2021-04-22,275000,2021,2021-04-08,4,7425000
11932,55,0,22,12,0,4125000,15,Year 03,Bachelor of Information Technology (NBIT): major in Web and Mobile Application Development,2019.1,Faculty Of Computing,Semester 01,15,Victoria University,2021-04-22,275000,2021,2021-04-08,4,4125000
11933,55,0,22,16,0,2475000,9,Year 02,Bachelor of Information Technology (NBIT): major in Web and Mobile Application Development,2019.2,Faculty Of Computing,Semester 02,9,Victoria University,2021-04-26,275000,2021,2021-04-12,4,2475000
11934,55,25000,22,19,0,6025000,22,Year 02,Bachelor of Information Technology (NBIT): major in Web and Mobile Application Development,2020.1,Faculty Of Computing,Semester 01,22,Victoria University,2021-04-27,275000,2021,2021-04-13,4,6050000
11935,55,0,32,19,0,900000,9,Year 01,Postgraduate Diploma in Computer Networks,2020.1,Faculty Of Computing,Semester 02,9,NSBM,2021-05-01,100000,2021,2021-04-17,4,900000
11936,55,0,46,2,0,350000,7,Year 04,BSc in Management Information Systems (Special) - MOHE,2017.2,Faculty Of Computing,Semester 02,7,NSBM,2021-05-03,50000,2021,2021-04-19,4,350000
11937,55,0,18,23,0,600000,3,Year 01,BSc (Honours) in Computer Science,2020.3,Faculty Of Computing,Semester 02,3,NSBM,2021-05-03,200000,2021,2021-04-19,4,600000
